DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	7p15.1	7	28156603	JAZF1	JAZF1			221895			rs849134-A	rs849134	0	849134	intron_variant	0		3E-9	8.522878745280337		1.13	[1.09-1.18]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	8q24.11	8	117172786	SLC30A8	SLC30A8, LOC105375716			169026, 105375716			rs3802177-G	rs3802177	0	3802177	3_prime_UTR_variant	0		1E-8	8.0		1.15	[1.10-1.21]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	9p21.3	9	22133285	CDKN2A, CDKN2B	CDKN2B-AS1 - DMRTA1	100048912	63951		12188	313556	rs10965250-G	rs10965250	0	10965250	intergenic_variant	1		1E-10	10.0		1.2	[1.13-1.27]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	10q23.33	10	92705802	HHEX, IDE	HHEX - EXOC6	3087	54536		10151	121029	rs5015480-C	rs5015480	0	5015480	intergenic_variant	1		1E-15	15.0		1.18	[1.13-1.23]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	10q25.2	10	112998590	TCF7L2	TCF7L2			6934			rs7903146-T	rs7903146	0	7903146	intron_variant	0		2E-51	50.69897000433602		1.4	[1.34-1.46]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	12q21.1	12	71241014	LGR5, TSPAN8	LOC105369831 - LOC105369832	105369831	105369832		20180	36338	rs4760790-A	rs4760790	0	4760790	intron_variant	1		4E-6	5.3979400086720375		1.11	[1.06-1.16]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	16q12.2	16	53811575	FTO	FTO			79068			rs11642841-A	rs11642841	0	11642841	intron_variant	0		3E-8	7.522878745280337		1.13	[1.08-1.18]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	17q12	17	37738049	HNF1B, TCF2	HNF1B			6928			rs4430796-G	rs4430796	0	4430796	intron_variant	0		2E-6	5.698970004336019		1.14	[1.08-1.20]	Affymetrix, Illumina [2426886] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000712	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	4q35.1	4	184787653	ACSL1	ACSL1			2180			rs60780116-T	rs60780116	0	60780116	intron_variant	0	0.84	2E-10	9.698970004336019		1.09	[1.06-1.12]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	6p21.32	6	32626532	HLA-DQA1	HLA-DRB1 - LOC107986589	3123	107986589		36696	10656	rs9271774-C	rs9271774	0	9271774	intergenic_variant	1	0.74	1E-9	9.0		1.09	[1.06-1.12]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	6q23.3	6	136966564	SLC35D3	SLC35D3 - RPL35AP3	340146	387074		40904	7366	rs6918311-A	rs6918311	0	6918311	intergenic_variant	1	0.53	7E-9	8.154901959985743		1.06	[1.04-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	7q36.3	7	157235059	MNX1	UBE3C			9690			rs1182436-C	rs1182436	0	1182436	intron_variant	0	0.8	2E-8	7.698970004336019		1.08	[1.05-1.10]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	9q34.2	9	133279427	ABO	ABO - LCN1P2	28	653163		4213	38078	rs635634-T	rs635634	0	635634	intergenic_variant	1	0.18	2E-8	7.698970004336019		1.08	[1.05-1.10]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	10q26.13	10	122427198	PLEKHA1	PLEKHA1			59338			rs2292626-C	rs2292626	0	2292626	intron_variant	0	0.5	2E-13	12.698970004336019		1.07	[1.05-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	11p11.2	11	43856384	HSD17B12	HSD17B12			51144			rs1061810-A	rs1061810	0	1061810	3_prime_UTR_variant	0	0.28	4E-10	9.397940008672037		1.07	[1.05-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	11q13.1	11	65596914	MAP3K11	KCNK7 - MAP3K11	10089	4296		918	841	rs111669836-A	rs111669836	0	111669836	intergenic_variant	1	0.25	4E-8	7.3979400086720375		1.06	[1.04-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	14q31.1	14	79478819	NRXN3	NRXN3			9369			rs10146997-G	rs10146997	0	10146997	intron_variant	0	0.21	2E-9	8.698970004336019		1.07	[1.05-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	16q23.2	16	81501185	CMIP	CMIP			80790			rs2925979-T	rs2925979	0	2925979	intron_variant	0	0.3	2E-9	8.698970004336019		1.07	[1.04-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	17p13.2	17	4111090	ZZEF1	ZZEF1			23140			rs7224685-T	rs7224685	0	7224685	intron_variant	0	0.3	3E-10	9.522878745280337		1.07	[1.05-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	17p13.1	17	9877070	GLP2R	GLP2R			9340			rs78761021-G	rs78761021	0	78761021	intron_variant	0	0.34	3E-8	7.522878745280337		1.06	[1.04-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	17q21.32	17	48889676	GIP	LOC105371814			105371814			rs79349575-A	rs79349575	1	12941263	intron_variant	0	0.51	4E-8	7.3979400086720375		1.06	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	6q12	6	64823173	NR	EYS			346007			rs10498828-C	rs10498828	0	10498828	intron_variant	0	0.82	9E-6	5.045757490560675		1.0526316	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	17q21.33	17	50559173	NR	CACNA1G-AS1			253962			rs989128-G	rs989128	0	989128	intron_variant	0	0.726	4E-6	5.3979400086720375		1.0526316	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	3q26.2	3	171007094	NR	SLC2A2			6514			rs8192675-T	rs8192675	0	8192675	intron_variant	0	0.7233	1E-7	7.0		1.0526316	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	17q11.2	17	29320612	NR	NUFIP2 - RPL35AP35	57532	100271636		26464	19826	rs797973-G	rs797973	0	797973	intergenic_variant	1	0.2882	2E-6	5.698970004336019		1.05	[1.03-1.07]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	1q41	1	219598379	GCKR	LOC102723886 - ZC3H11B	102723886	643136		41055	9548	rs4846569-C	rs4846569	0	4846569	intergenic_variant	1	0.7057	1E-7	7.0		1.0638298	[1.04-1.09]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	17p11.2	17	17751005	NR	RAI1			10743			rs11656775-A	rs11656775	0	11656775	intron_variant	0	0.3223	7E-7	6.154901959985743		1.05	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	4q22.2	4	94091533	NR	ATOH1 - LOC101929210	474	101929210		261542	26287	rs1904096-A	rs1904096	0	1904096	intergenic_variant	1	0.484	2E-6	5.698970004336019		1.0526316	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	22q13.33	22	50001867	NR	IL17REL			400935			rs137848-C	rs137848	0	137848	intron_variant	0	0.5163	6E-8	7.221848749616356		1.0526316	[1.03-1.08]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
2017-09-22	28566273	Scott RA	2017-05-31	Diabetes	www.ncbi.nlm.nih.gov/pubmed/28566273	An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.	Type 2 diabetes	up to 26,676 European ancestry cases, up to 132,532 European ancestry controls	14,545 European ancestry cases, 38,994 European ancestry controls	7p21.2	7	13854651	NR	LOC105375161 - RPL26P21	105375161	646161		120733	17133	rs1019029-G	rs1019029	0	1019029	intron_variant	1	0.479	6E-6	5.221848749616356		1.05	[1.03-1.07]	Affymetrix, Illumina [at least 11579618] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST004773	Genome-wide genotyping array
